latitude,longitude,nearby_parking,nearby_restaurant,nearby_fuel,nearby_commercial,nearby_retail,nearby_office,nearby_supermarket,nearby_mall,nearby_fitness_centre,nearby_sports_centre
37.71039423992993,-122.45761612320393,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.45448251576391,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.45134890832388,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.44821530088386,1,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.44508169344383,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.44194808600379,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.43881447856377,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.43568087112374,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.43254726368372,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.42941365624368,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.42628004880365,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.42314644136363,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.4200128339236,2,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.41687922648357,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.41374561904354,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.4106120116035,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.40747840416348,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.40434479672345,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.40121118928343,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.3980775818434,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.39494397440338,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.39181036696334,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.3886767595233,1,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.38554315208329,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.38240954464325,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.37927593720323,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.3761423297632,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.37300872232316,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.36987511488314,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.36674150744311,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.36360790000309,0,0,0,0,0,0,0,0,0,0
37.71039423992993,-122.36047429256305,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.51402105712445,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.51088744968442,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.5077538422444,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.50462023480436,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.50148662736434,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.49835301992431,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.49521941248427,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.49208580504425,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.48895219760422,1,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.4858185901642,1,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.48268498272417,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.47955137528413,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.47641776784411,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.47328416040408,1,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.47015055296406,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.46701694552402,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.463883338084,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.46074973064397,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.45761612320393,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.45448251576391,2,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.45134890832388,0,1,0,0,0,0,0,0,0,0
37.71287038338912,-122.44821530088386,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.44508169344383,1,1,0,0,0,0,0,0,0,0
37.71287038338912,-122.44194808600379,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.43881447856377,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.43568087112374,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.43254726368372,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.42941365624368,0,0,0,0,0,0,0,0,0,1
37.71287038338912,-122.42628004880365,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.42314644136363,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.4200128339236,2,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.41687922648357,2,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.41374561904354,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.4106120116035,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.40747840416348,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.40434479672345,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.40121118928343,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.3980775818434,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.39494397440338,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.39181036696334,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.3886767595233,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.38554315208329,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.38240954464325,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.37927593720323,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.3761423297632,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.37300872232316,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.36987511488314,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.36674150744311,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.36360790000309,0,0,0,0,0,0,0,0,0,0
37.71287038338912,-122.36047429256305,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.51402105712445,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.51088744968442,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.5077538422444,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.50462023480436,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.50148662736434,1,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.49835301992431,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.49521941248427,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.49208580504425,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.48895219760422,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.4858185901642,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.48268498272417,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.47955137528413,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.47641776784411,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.47328416040408,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.47015055296406,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.46701694552402,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.463883338084,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.46074973064397,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.45761612320393,0,0,0,0,0,0,0,0,0,1
37.7153465268483,-122.45448251576391,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.45134890832388,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.44821530088386,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.44508169344383,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.44194808600379,1,4,0,0,0,0,0,0,0,0
37.7153465268483,-122.43881447856377,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.43568087112374,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.43254726368372,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.42941365624368,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.42628004880365,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.42314644136363,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.4200128339236,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.41687922648357,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.41374561904354,1,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.4106120116035,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.40747840416348,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.40434479672345,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.40121118928343,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.3980775818434,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.39494397440338,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.39181036696334,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.3886767595233,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.38554315208329,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.38240954464325,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.37927593720323,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.3761423297632,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.37300872232316,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.36987511488314,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.36674150744311,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.36360790000309,0,0,0,0,0,0,0,0,0,0
37.7153465268483,-122.36047429256305,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.51402105712445,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.51088744968442,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.5077538422444,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.50462023480436,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.50148662736434,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.49835301992431,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.49521941248427,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.49208580504425,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.48895219760422,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.4858185901642,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.48268498272417,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.47955137528413,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.47641776784411,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.47328416040408,1,1,1,0,0,0,0,0,0,1
37.71782267030748,-122.47015055296406,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.46701694552402,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.463883338084,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.46074973064397,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.45761612320393,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.45448251576391,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.45134890832388,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.44821530088386,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.44508169344383,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.44194808600379,0,0,1,0,0,0,0,0,0,0
37.71782267030748,-122.43881447856377,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.43568087112374,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.43254726368372,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.42941365624368,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.42628004880365,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.42314644136363,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.4200128339236,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.41687922648357,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.41374561904354,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.4106120116035,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.40747840416348,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.40434479672345,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.40121118928343,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.3980775818434,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.39494397440338,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.39181036696334,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.3886767595233,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.38554315208329,1,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.38240954464325,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.37927593720323,1,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.3761423297632,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.37300872232316,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.36987511488314,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.36674150744311,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.36360790000309,0,0,0,0,0,0,0,0,0,0
37.71782267030748,-122.36047429256305,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.51402105712445,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.51088744968442,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.5077538422444,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.50462023480436,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.50148662736434,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.49835301992431,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.49521941248427,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.49208580504425,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.48895219760422,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.4858185901642,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.48268498272417,2,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.47955137528413,2,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.47641776784411,1,0,0,0,0,0,0,0,0,1
37.72029881376666,-122.47328416040408,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.47015055296406,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.46701694552402,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.463883338084,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.46074973064397,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.45761612320393,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.45448251576391,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.45134890832388,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.44821530088386,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.44508169344383,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.44194808600379,0,0,0,0,0,0,0,0,0,1
37.72029881376666,-122.43881447856377,1,0,0,0,0,0,1,0,0,0
37.72029881376666,-122.43568087112374,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.43254726368372,0,0,0,0,0,0,0,0,0,1
37.72029881376666,-122.42941365624368,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.42628004880365,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.42314644136363,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.4200128339236,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.41687922648357,1,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.41374561904354,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.4106120116035,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.40747840416348,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.40434479672345,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.40121118928343,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.3980775818434,1,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.39494397440338,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.39181036696334,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.3886767595233,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.38554315208329,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.38240954464325,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.37927593720323,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.3761423297632,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.37300872232316,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.36987511488314,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.36674150744311,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.36360790000309,0,0,0,0,0,0,0,0,0,0
37.72029881376666,-122.36047429256305,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.51402105712445,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.51088744968442,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.5077538422444,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.50462023480436,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.50148662736434,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.49835301992431,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.49521941248427,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.49208580504425,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.48895219760422,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.4858185901642,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.48268498272417,0,0,0,0,0,0,0,0,0,1
37.722774957225845,-122.47955137528413,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.47641776784411,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.47328416040408,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.47015055296406,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.46701694552402,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.463883338084,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.46074973064397,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.45761612320393,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.45448251576391,1,3,0,0,0,0,0,0,0,0
37.722774957225845,-122.45134890832388,1,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.44821530088386,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.44508169344383,0,0,0,0,1,0,0,0,0,0
37.722774957225845,-122.44194808600379,1,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.43881447856377,1,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.43568087112374,1,2,0,0,0,0,0,0,0,0
37.722774957225845,-122.43254726368372,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.42941365624368,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.42628004880365,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.42314644136363,1,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.4200128339236,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.41687922648357,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.41374561904354,1,0,0,0,0,0,0,0,0,1
37.722774957225845,-122.4106120116035,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.40747840416348,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.40434479672345,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.40121118928343,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.3980775818434,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.39494397440338,0,0,0,0,1,0,0,0,0,0
37.722774957225845,-122.39181036696334,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.3886767595233,1,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.38554315208329,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.38240954464325,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.37927593720323,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.3761423297632,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.37300872232316,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.36987511488314,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.36674150744311,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.36360790000309,0,0,0,0,0,0,0,0,0,0
37.722774957225845,-122.36047429256305,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.51402105712445,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.51088744968442,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.5077538422444,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.50462023480436,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.50148662736434,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.49835301992431,1,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.49521941248427,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.49208580504425,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.48895219760422,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.4858185901642,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.48268498272417,0,0,0,0,0,0,0,0,0,1
37.72525110068503,-122.47955137528413,2,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.47641776784411,2,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.47328416040408,0,0,0,0,0,0,0,0,0,1
37.72525110068503,-122.47015055296406,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.46701694552402,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.463883338084,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.46074973064397,1,1,1,0,0,0,0,0,1,0
37.72525110068503,-122.45761612320393,0,1,0,0,0,0,0,0,0,0
37.72525110068503,-122.45448251576391,2,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.45134890832388,0,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.44821530088386,2,0,0,0,0,0,0,0,0,0
37.72525110068503,-122.44508169344383,1,0,0,0,0,0,0,0,0,0
